# x_b f_b(xb) f_b_ohne(xb)
0.00109634 0.000543662 0.000548178
0.00109654 0.000543563 0.000548277
0.00109674 0.000543465 0.000548377
0.00109694 0.000543366 0.000548476
0.00109714 0.000543268 0.000548575
0.00109734 0.000543169 0.000548675
0.00109754 0.000543071 0.000548774
0.00109773 0.000542972 0.000548874
0.00109793 0.000542874 0.000548973
0.00109813 0.000542776 0.000549073
0.00109833 0.000542677 0.000549172
0.00109853 0.000542579 0.000549272
0.00109873 0.000542481 0.000549371
0.00109893 0.000542382 0.000549471
0.00109913 0.000542284 0.00054957
0.00109933 0.000542186 0.00054967
0.00109953 0.000542088 0.000549769
0.00109972 0.00054199 0.000549869
0.00109992 0.000541892 0.000549968
0.00110012 0.000541794 0.000550068
0.00110032 0.000541696 0.000550167
0.00110052 0.000541598 0.000550267
0.00110072 0.0005415 0.000550366
0.00110092 0.000541402 0.000550466
0.00110112 0.000541304 0.000550565
0.00110132 0.000541207 0.000550664
0.00110152 0.000541109 0.000550764
0.00110171 0.000541011 0.000550863
0.00110191 0.000540914 0.000550963
0.00110211 0.000540816 0.000551062
0.00110231 0.000540718 0.000551162
0.00110251 0.000540621 0.000551261
0.00110271 0.000540523 0.000551361
0.00110291 0.000540426 0.00055146
0.00110311 0.000540328 0.00055156
0.00110331 0.000540231 0.000551659
0.00110351 0.000540133 0.000551759
0.0011037 0.000540036 0.000551858
0.0011039 0.000539939 0.000551958
0.0011041 0.000539841 0.000552057
0.0011043 0.000539744 0.000552157
0.0011045 0.000539647 0.000552256
0.0011047 0.00053955 0.000552356
0.0011049 0.000539453 0.000552455
0.0011051 0.000539355 0.000552555
0.0011053 0.000539258 0.000552654
0.0011055 0.000539161 0.000552754
0.00110569 0.000539064 0.000552853
0.00110589 0.000538967 0.000552952
0.00110609 0.00053887 0.000553052
0.00110629 0.000538773 0.000553151
0.00110649 0.000538677 0.000553251
0.00110669 0.00053858 0.00055335
0.00110689 0.000538483 0.00055345
0.00110709 0.000538386 0.000553549
0.00110729 0.000538289 0.000553649
0.00110749 0.000538193 0.000553748
0.00110768 0.000538096 0.000553848
0.00110788 0.000537999 0.000553947
0.00110808 0.000537903 0.000554047
0.00110828 0.000537806 0.000554146
0.00110848 0.00053771 0.000554246
0.00110868 0.000537613 0.000554345
0.00110888 0.000537517 0.000554445
0.00110908 0.00053742 0.000554544
0.00110928 0.000537324 0.000554644
0.00110948 0.000537228 0.000554743
0.00110967 0.000537131 0.000554843
0.00110987 0.000537035 0.000554942
0.00111007 0.000536939 0.000555041
0.00111027 0.000536843 0.000555141
0.00111047 0.000536746 0.00055524
0.00111067 0.00053665 0.00055534
0.00111087 0.000536554 0.000555439
0.00111107 0.000536458 0.000555539
0.00111127 0.000536362 0.000555638
0.00111147 0.000536266 0.000555738
0.00111166 0.00053617 0.000555837
0.00111186 0.000536074 0.000555937
0.00111206 0.000535978 0.000556036
0.00111226 0.000535882 0.000556136
0.00111246 0.000535787 0.000556235
0.00111266 0.000535691 0.000556335
0.00111286 0.000535595 0.000556434
0.00111306 0.000535499 0.000556534
0.00111326 0.000535403 0.000556633
0.00111346 0.000535308 0.000556733
0.00111365 0.000535212 0.000556832
0.00111385 0.000535117 0.000556932
0.00111405 0.000535021 0.000557031
0.00111425 0.000534925 0.00055713
0.00111445 0.00053483 0.00055723
0.00111465 0.000534735 0.000557329
0.00111485 0.000534639 0.000557429
0.00111505 0.000534544 0.000557528
0.00111525 0.000534448 0.000557628
0.00111545 0.000534353 0.000557727
0.00111564 0.000534258 0.000557827
0.00111584 0.000534163 0.000557926
0.00111604 0.000534067 0.000558026
0.00111624 0.000533972 0.000558125
0.00111644 0.000533877 0.000558225
0.00111664 0.000533782 0.000558324
0.00111684 0.000533687 0.000558424
0.00111704 0.000533592 0.000558523
0.00111724 0.000533497 0.000558623
0.00111743 0.000533402 0.000558722
0.00111763 0.000533307 0.000558822
0.00111783 0.000533212 0.000558921
0.00111803 0.000533117 0.000559021
0.00111823 0.000533022 0.00055912
0.00111843 0.000532927 0.00055922
0.00111863 0.000532832 0.000559319
0.00111883 0.000586012 0.000559418
0.00111903 0.000585907 0.000559518
0.00111923 0.000585803 0.000559617
0.00111942 0.000585699 0.000559717
0.00111962 0.000585595 0.000559816
0.00111982 0.000585491 0.000559916
0.00112002 0.000585387 0.000560015
0.00112022 0.000585283 0.000560115
0.00112042 0.000585179 0.000560214
0.00112062 0.000585075 0.000560314
0.00112082 0.000584971 0.000560413
0.00112102 0.000584867 0.000560513
0.00112122 0.000584764 0.000560612
0.00112141 0.00058466 0.000560712
0.00112161 0.000584556 0.000560811
0.00112181 0.000584453 0.000560911
0.00112201 0.000584349 0.00056101
0.00112221 0.000584245 0.00056111
0.00112241 0.000584142 0.000561209
0.00112261 0.000584038 0.000561309
0.00112281 0.000583935 0.000561408
0.00112301 0.000583831 0.000561507
0.00112321 0.000583728 0.000561607
0.0011234 0.000583625 0.000561706
0.0011236 0.000583521 0.000561806
0.0011238 0.000583418 0.000561905
0.001124 0.000583315 0.000562005
0.0011242 0.000583211 0.000562104
0.0011244 0.000583108 0.000562204
0.0011246 0.000583005 0.000562303
0.0011248 0.000582902 0.000562403
0.001125 0.000582799 0.000562502
0.0011252 0.000582696 0.000562602
0.00112539 0.000582593 0.000562701
0.00112559 0.00058249 0.000562801
0.00112579 0.000582387 0.0005629
0.00112599 0.000582284 0.000563
0.00112619 0.000582181 0.000563099
0.00112639 0.000582078 0.000563199
0.00112659 0.000581975 0.000563298
0.00112679 0.000581873 0.000563398
0.00112699 0.00058177 0.000563497
0.00112719 0.000581667 0.000563596
0.00112738 0.000581565 0.000563696
0.00112758 0.000581462 0.000563795
0.00112778 0.000581359 0.000563895
0.00112798 0.000581257 0.000563994
0.00112818 0.000581154 0.000564094
0.00112838 0.000581052 0.000564193
0.00112858 0.00058095 0.000564293
0.00112878 0.000580847 0.000564392
0.00112898 0.000580745 0.000564492
0.00112918 0.000580642 0.000564591
0.00112937 0.00058054 0.000564691
0.00112957 0.000580438 0.00056479
0.00112977 0.000580336 0.00056489
0.00112997 0.000580234 0.000564989
0.00113017 0.000580131 0.000565089
0.00113037 0.000580029 0.000565188
0.00113057 0.000579927 0.000565288
0.00113077 0.000579825 0.000565387
0.00113097 0.000579723 0.000565487
0.00113117 0.000579621 0.000565586
0.00113136 0.000579519 0.000565686
0.00113156 0.000579417 0.000565785
0.00113176 0.000579316 0.000565884
0.00113196 0.000579214 0.000565984
0.00113216 0.000579112 0.000566083
0.00113236 0.00057901 0.000566183
0.00113256 0.000578908 0.000566282
0.00113276 0.000578807 0.000566382
0.00113296 0.000578705 0.000566481
0.00113316 0.000578604 0.000566581
0.00113335 0.000578502 0.00056668
0.00113355 0.0005784 0.00056678
0.00113375 0.000578299 0.000566879
0.00113395 0.000578197 0.000566979
0.00113415 0.000578096 0.000567078
0.00113435 0.000577995 0.000567178
0.00113455 0.000577893 0.000567277
0.00113475 0.000577792 0.000567377
0.00113495 0.000577691 0.000567476
0.00113515 0.000577589 0.000567576
0.00113534 0.000577488 0.000567675
0.00113554 0.000577387 0.000567775
0.00113574 0.000577286 0.000567874
0.00113594 0.000577185 0.000567973
0.00113614 0.000577084 0.000568073
0.00113634 0.000576983 0.000568172
0.00113654 0.000576882 0.000568272
0.00113674 0.000576781 0.000568371
0.00113694 0.00057668 0.000568471
0.00113714 0.000576579 0.00056857
0.00113733 0.000576478 0.00056867
0.00113753 0.000576377 0.000568769
0.00113773 0.000576276 0.000568869
0.00113793 0.000576176 0.000568968
0.00113813 0.000576075 0.000569068
0.00113833 0.000575974 0.000569167
0.00113853 0.000575874 0.000569267
0.00113873 0.000575773 0.000569366
0.00113893 0.000575672 0.000569466
0.00113913 0.000575572 0.000569565
0.00113932 0.000575471 0.000569665
0.00113952 0.000575371 0.000569764
0.00113972 0.00057527 0.000569864
0.00113992 0.00057517 0.000569963
0.00114012 0.00057507 0.000570063
0.00114032 0.000574969 0.000570162
0.00114052 0.000574869 0.000570262
0.00114072 0.000574769 0.000570361
0.00114092 0.000574669 0.00057046
0.00114112 0.000574568 0.00057056
0.00114131 0.000574468 0.000570659
0.00114151 0.000574368 0.000570759
0.00114171 0.000574268 0.000570858
0.00114191 0.000574168 0.000570958
0.00114211 0.000574068 0.000571057
0.00114231 0.000573968 0.000571157
0.00114251 0.000573868 0.000571256
0.00114271 0.000573768 0.000571356
0.00114291 0.000573668 0.000571455
0.00114311 0.000573568 0.000571555
0.0011433 0.000573469 0.000571654
0.0011435 0.000573369 0.000571754
0.0011437 0.000573269 0.000571853
0.0011439 0.000573169 0.000571953
0.0011441 0.00057307 0.000572052
0.0011443 0.00057297 0.000572152
0.0011445 0.00057287 0.000572251
0.0011447 0.000572771 0.000572351
0.0011449 0.000572671 0.00057245
0.0011451 0.000572572 0.000572549
0.00114529 0.000572472 0.000572649
0.00114549 0.000572373 0.000572748
0.00114569 0.000572274 0.000572848
0.00114589 0.000572174 0.000572947
0.00114609 0.000572075 0.000573047
0.00114629 0.000571976 0.000573146
0.00114649 0.000571876 0.000573246
0.00114669 0.000571777 0.000573345
0.00114689 0.000571678 0.000573445
0.00114709 0.000571579 0.000573544
0.00114728 0.00057148 0.000573644
0.00114748 0.00057138 0.000573743
0.00114768 0.000571281 0.000573843
0.00114788 0.000571182 0.000573942
0.00114808 0.000571083 0.000574042
0.00114828 0.000570984 0.000574141
0.00114848 0.000570886 0.000574241
0.00114868 0.000570787 0.00057434
0.00114888 0.000570688 0.00057444
0.00114908 0.000570589 0.000574539
0.00114927 0.00057049 0.000574638
0.00114947 0.000570392 0.000574738
0.00114967 0.000570293 0.000574837
0.00114987 0.000570194 0.000574937
0.00115007 0.000570096 0.000575036
0.00115027 0.000569997 0.000575136
0.00115047 0.000569898 0.000575235
0.00115067 0.0005698 0.000575335
0.00115087 0.000569701 0.000575434
0.00115107 0.000569603 0.000575534
0.00115126 0.000569504 0.000575633
0.00115146 0.000569406 0.000575733
0.00115166 0.000569308 0.000575832
0.00115186 0.000569209 0.000575932
0.00115206 0.000569111 0.000576031
0.00115226 0.000569013 0.000576131
0.00115246 0.000568915 0.00057623
0.00115266 0.000568816 0.00057633
0.00115286 0.000568718 0.000576429
0.00115306 0.00056862 0.000576529
0.00115325 0.000568522 0.000576628
0.00115345 0.000568424 0.000576727
0.00115365 0.000568326 0.000576827
0.00115385 0.000568228 0.000576926
0.00115405 0.00056813 0.000577026
0.00115425 0.000568032 0.000577125
0.00115445 0.000567934 0.000577225
0.00115465 0.000567836 0.000577324
0.00115485 0.000567738 0.000577424
0.00115505 0.000567641 0.000577523
0.00115525 0.000567543 0.000577623
0.00115544 0.000567445 0.000577722
0.00115564 0.000567347 0.000577822
0.00115584 0.00056725 0.000577921
0.00115604 0.000567152 0.000578021
0.00115624 0.000567055 0.00057812
0.00115644 0.000566957 0.00057822
0.00115664 0.000566859 0.000578319
0.00115684 0.000566762 0.000578419
0.00115704 0.000566665 0.000578518
0.00115724 0.000566567 0.000578618
0.00115743 0.00056647 0.000578717
0.00115763 0.000566372 0.000578817
0.00115783 0.000566275 0.000578916
0.00115803 0.000566178 0.000579015
0.00115823 0.000566081 0.000579115
0.00115843 0.000565983 0.000579214
0.00115863 0.000565886 0.000579314
0.00115883 0.000565789 0.000579413
0.00115903 0.000565692 0.000579513
0.00115923 0.000565595 0.000579612
0.00115942 0.000565498 0.000579712
0.00115962 0.000565401 0.000579811
0.00115982 0.000565304 0.000579911
0.00116002 0.000565207 0.00058001
0.00116022 0.00056511 0.00058011
0.00116042 0.000565013 0.000580209
0.00116062 0.000564916 0.000580309
0.00116082 0.000564819 0.000580408
0.00116102 0.000564722 0.000580508
0.00116122 0.000564626 0.000580607
0.00116141 0.000564529 0.000580707
0.00116161 0.000564432 0.000580806
0.00116181 0.000564336 0.000580906
0.00116201 0.000564239 0.000581005
0.00116221 0.000564142 0.000581104
0.00116241 0.000564046 0.000581204
0.00116261 0.000563949 0.000581303
0.00116281 0.000563853 0.000581403
0.00116301 0.000563756 0.000581502
0.00116321 0.00056366 0.000581602
0.0011634 0.000563564 0.000581701
0.0011636 0.000563467 0.000581801
0.0011638 0.000563371 0.0005819
0.001164 0.000563275 0.000582
0.0011642 0.000563178 0.000582099
0.0011644 0.000563082 0.000582199
0.0011646 0.000562986 0.000582298
0.0011648 0.00056289 0.000582398
0.001165 0.000562794 0.000582497
0.0011652 0.000562698 0.000582597
0.00116539 0.000562601 0.000582696
0.00116559 0.000562505 0.000582796
0.00116579 0.000562409 0.000582895
0.00116599 0.000562313 0.000582995
0.00116619 0.000562218 0.000583094
0.00116639 0.000562122 0.000583193
0.00116659 0.000562026 0.000583293
0.00116679 0.00056193 0.000583392
0.00116699 0.000561834 0.000583492
0.00116719 0.000561738 0.000583591
0.00116738 0.000561643 0.000583691
0.00116758 0.000561547 0.00058379
0.00116778 0.000561451 0.00058389
0.00116798 0.000561356 0.000583989
0.00116818 0.00056126 0.000584089
0.00116838 0.000561164 0.000584188
0.00116858 0.000561069 0.000584288
0.00116878 0.000560973 0.000584387
0.00116898 0.000560878 0.000584487
0.00116918 0.000560782 0.000584586
0.00116937 0.000560687 0.000584686
0.00116957 0.000560592 0.000584785
0.00116977 0.000560496 0.000584885
0.00116997 0.000560401 0.000584984
0.00117017 0.000560306 0.000585084
0.00117037 0.00056021 0.000585183
0.00117057 0.000560115 0.000585283
0.00117077 0.00056002 0.000585382
0.00117097 0.000610827 0.000585481
0.00117117 0.000610723 0.000585581
0.00117136 0.00061062 0.00058568
0.00117156 0.000610516 0.00058578
0.00117176 0.000610412 0.000585879
0.00117196 0.000610309 0.000585979
0.00117216 0.000610205 0.000586078
0.00117236 0.000610102 0.000586178
0.00117256 0.000609998 0.000586277
0.00117276 0.000609895 0.000586377
0.00117296 0.000609791 0.000586476
0.00117316 0.000609688 0.000586576
0.00117335 0.000609584 0.000586675
0.00117355 0.000609481 0.000586775
0.00117375 0.000609378 0.000586874
0.00117395 0.000609274 0.000586974
0.00117415 0.000609171 0.000587073
0.00117435 0.000609068 0.000587173
0.00117455 0.000608965 0.000587272
0.00117475 0.000608862 0.000587372
0.00117495 0.000608759 0.000587471
0.00117515 0.000608656 0.00058757
0.00117534 0.000608552 0.00058767
0.00117554 0.00060845 0.000587769
0.00117574 0.000608347 0.000587869
0.00117594 0.000608244 0.000587968
0.00117614 0.000608141 0.000588068
0.00117634 0.000608038 0.000588167
0.00117654 0.000607935 0.000588267
0.00117674 0.000607832 0.000588366
0.00117694 0.000607729 0.000588466
0.00117714 0.000607627 0.000588565
0.00117733 0.000607524 0.000588665
0.00117753 0.000607421 0.000588764
0.00117773 0.000607319 0.000588864
0.00117793 0.000607216 0.000588963
0.00117813 0.000607114 0.000589063
0.00117833 0.000607011 0.000589162
0.00117853 0.000606909 0.000589262
0.00117873 0.000606806 0.000589361
0.00117893 0.000606704 0.000589461
0.00117913 0.000606602 0.00058956
0.00117932 0.000606499 0.000589659
0.00117952 0.000606397 0.000589759
0.00117972 0.000606295 0.000589858
0.00117992 0.000606192 0.000589958
0.00118012 0.00060609 0.000590057
0.00118032 0.000605988 0.000590157
0.00118052 0.000605886 0.000590256
0.00118072 0.000605784 0.000590356
0.00118092 0.000605682 0.000590455
0.00118112 0.00060558 0.000590555
0.00118131 0.000605478 0.000590654
0.00118151 0.000605376 0.000590754
0.00118171 0.000605274 0.000590853
0.00118191 0.000605172 0.000590953
0.00118211 0.00060507 0.000591052
0.00118231 0.000604968 0.000591152
0.00118251 0.000604867 0.000591251
0.00118271 0.000604765 0.000591351
0.00118291 0.000604663 0.00059145
0.0011831 0.000604561 0.00059155
0.0011833 0.00060446 0.000591649
0.0011835 0.000604358 0.000591749
0.0011837 0.000604257 0.000591848
0.0011839 0.000604155 0.000591947
0.0011841 0.000604053 0.000592047
0.0011843 0.000603952 0.000592146
0.0011845 0.000603851 0.000592246
0.0011847 0.000603749 0.000592345
0.0011849 0.000603648 0.000592445
0.00118509 0.000603546 0.000592544
0.00118529 0.000603445 0.000592644
0.00118549 0.000603344 0.000592743
0.00118569 0.000603243 0.000592843
0.00118589 0.000603141 0.000592942
0.00118609 0.00060304 0.000593042
0.00118629 0.000602939 0.000593141
0.00118649 0.000602838 0.000593241
0.00118669 0.000602737 0.00059334
0.00118689 0.000602636 0.00059344
0.00118708 0.000602535 0.000593539
0.00118728 0.000602434 0.000593639
0.00118748 0.000602333 0.000593738
0.00118768 0.000602232 0.000593838
0.00118788 0.000602131 0.000593937
0.00118808 0.00060203 0.000594036
0.00118828 0.00060193 0.000594136
0.00118848 0.000601829 0.000594235
0.00118868 0.000601728 0.000594335
0.00118888 0.000601627 0.000594434
0.00118907 0.000601527 0.000594534
0.00118927 0.000601426 0.000594633
0.00118947 0.000601325 0.000594733
0.00118967 0.000601225 0.000594832
0.00118987 0.000601124 0.000594932
0.00119007 0.000601024 0.000595031
0.00119027 0.000600923 0.000595131
0.00119047 0.000600823 0.00059523
0.00119067 0.000600723 0.00059533
0.00119087 0.000600622 0.000595429
0.00119106 0.000600522 0.000595529
0.00119126 0.000600422 0.000595628
0.00119146 0.000600321 0.000595728
0.00119166 0.000600221 0.000595827
0.00119186 0.000600121 0.000595927
0.00119206 0.000600021 0.000596026
0.00119226 0.000599921 0.000596125
0.00119246 0.000599821 0.000596225
0.00119266 0.000599721 0.000596324
0.00119286 0.000599621 0.000596424
0.00119305 0.000599521 0.000596523
0.00119325 0.000599421 0.000596623
0.00119345 0.000599321 0.000596722
0.00119365 0.000599221 0.000596822
0.00119385 0.000599121 0.000596921
0.00119405 0.000599021 0.000597021
0.00119425 0.000598921 0.00059712
0.00119445 0.000598821 0.00059722
0.00119465 0.000598722 0.000597319
0.00119485 0.000598622 0.000597419
0.00119504 0.000598522 0.000597518
0.00119524 0.000598423 0.000597618
0.00119544 0.000598323 0.000597717
0.00119564 0.000598224 0.000597817
0.00119584 0.000598124 0.000597916
0.00119604 0.000598025 0.000598016
0.00119624 0.000597925 0.000598115
0.00119644 0.000597826 0.000598215
0.00119664 0.000597726 0.000598314
0.00119684 0.000597627 0.000598413
0.00119703 0.000597528 0.000598513
0.00119723 0.000597428 0.000598612
0.00119743 0.000597329 0.000598712
0.00119763 0.00059723 0.000598811
0.00119783 0.000597131 0.000598911
0.00119803 0.000597031 0.00059901
0.00119823 0.000596932 0.00059911
0.00119843 0.000596833 0.000599209
0.00119863 0.000596734 0.000599309
0.00119883 0.000596635 0.000599408
0.00119902 0.000596536 0.000599508
0.00119922 0.000596437 0.000599607
0.00119942 0.000596338 0.000599707
0.00119962 0.000596239 0.000599806
0.00119982 0.00059614 0.000599906
0.00120002 0.000596042 0.000600005
0.00120022 0.000595943 0.000600105
0.00120042 0.000595844 0.000600204
0.00120062 0.000595745 0.000600304
0.00120082 0.000595647 0.000600403
0.00120101 0.000595548 0.000600502
0.00120121 0.000595449 0.000600602
0.00120141 0.000595351 0.000600701
0.00120161 0.000595252 0.000600801
0.00120181 0.000595154 0.0006009
0.00120201 0.000595055 0.000601
0.00120221 0.000594957 0.000601099
0.00120241 0.000594858 0.000601199
0.00120261 0.00059476 0.000601298
0.00120281 0.000594661 0.000601398
0.001203 0.000594563 0.000601497
0.0012032 0.000594465 0.000601597
0.0012034 0.000594366 0.000601696
0.0012036 0.000594268 0.000601796
0.0012038 0.00059417 0.000601895
0.001204 0.000594072 0.000601995
0.0012042 0.000593974 0.000602094
0.0012044 0.000593876 0.000602194
0.0012046 0.000593777 0.000602293
0.0012048 0.000593679 0.000602392
0.00120499 0.000593581 0.000602492
0.00120519 0.000593483 0.000602591
0.00120539 0.000593385 0.000602691
0.00120559 0.000593288 0.00060279
0.00120579 0.00059319 0.00060289
0.00120599 0.000593092 0.000602989
0.00120619 0.000592994 0.000603089
0.00120639 0.000592896 0.000603188
0.00120659 0.000592798 0.000603288
0.00120679 0.000592701 0.000603387
0.00120698 0.000592603 0.000603487
0.00120718 0.000592505 0.000603586
0.00120738 0.000592408 0.000603686
0.00120758 0.00059231 0.000603785
0.00120778 0.000592212 0.000603885
0.00120798 0.000592115 0.000603984
0.00120818 0.000592017 0.000604084
0.00120838 0.00059192 0.000604183
0.00120858 0.000591822 0.000604283
0.00120878 0.000591725 0.000604382
0.00120897 0.000591628 0.000604481
0.00120917 0.00059153 0.000604581
0.00120937 0.000591433 0.00060468
0.00120957 0.000591336 0.00060478
0.00120977 0.000591239 0.000604879
0.00120997 0.000591141 0.000604979
0.00121017 0.000591044 0.000605078
0.00121037 0.000590947 0.000605178
0.00121057 0.00059085 0.000605277
0.00121077 0.000590753 0.000605377
0.00121096 0.000590656 0.000605476
0.00121116 0.000590559 0.000605576
0.00121136 0.000590462 0.000605675
0.00121156 0.000590365 0.000605775
0.00121176 0.000590268 0.000605874
0.00121196 0.000590171 0.000605974
0.00121216 0.000590074 0.000606073
0.00121236 0.000589977 0.000606173
0.00121256 0.00058988 0.000606272
0.00121276 0.000589784 0.000606372
0.00121295 0.000589687 0.000606471
0.00121315 0.00058959 0.000606571
0.00121335 0.000589493 0.00060667
0.00121355 0.000589397 0.000606769
0.00121375 0.0005893 0.000606869
0.00121395 0.000589204 0.000606968
0.00121415 0.000589107 0.000607068
0.00121435 0.000589011 0.000607167
0.00121455 0.000588914 0.000607267
0.00121475 0.000588818 0.000607366
0.00121494 0.000588721 0.000607466
0.00121514 0.000588625 0.000607565
0.00121534 0.000588528 0.000607665
0.00121554 0.000588432 0.000607764
0.00121574 0.000588336 0.000607864
0.00121594 0.00058824 0.000607963
0.00121614 0.000588143 0.000608063
0.00121634 0.000588047 0.000608162
0.00121654 0.000587951 0.000608262
0.00121674 0.000587855 0.000608361
0.00121693 0.000587759 0.000608461
0.00121713 0.000587663 0.00060856
0.00121733 0.000587567 0.00060866
0.00121753 0.000587471 0.000608759
0.00121773 0.000587375 0.000608858
0.00121793 0.000587279 0.000608958
0.00121813 0.000587183 0.000609057
0.00121833 0.000587087 0.000609157
0.00121853 0.000586991 0.000609256
0.00121873 0.000586895 0.000609356
0.00121892 0.000586799 0.000609455
0.00121912 0.000586704 0.000609555
0.00121932 0.000586608 0.000609654
0.00121952 0.000586512 0.000609754
0.00121972 0.000586417 0.000609853
0.00121992 0.000586321 0.000609953
0.00122012 0.000586225 0.000610052
0.00122032 0.00058613 0.000610152
0.00122052 0.000586034 0.000610251
0.00122072 0.000634767 0.000610351
0.00122092 0.000634663 0.00061045
0.00122111 0.00063456 0.00061055
0.00122131 0.000634457 0.000610649
0.00122151 0.000634353 0.000610749
0.00122171 0.00063425 0.000610848
0.00122191 0.000634147 0.000610947
0.00122211 0.000634043 0.000611047
0.00122231 0.00063394 0.000611146
0.00122251 0.000633837 0.000611246
0.00122271 0.000633734 0.000611345
0.00122291 0.000633631 0.000611445
0.0012231 0.000633528 0.000611544
0.0012233 0.000633425 0.000611644
0.0012235 0.000633322 0.000611743
0.0012237 0.000633219 0.000611843
0.0012239 0.000633116 0.000611942
0.0012241 0.000633013 0.000612042
0.0012243 0.00063291 0.000612141
0.0012245 0.000632807 0.000612241
0.0012247 0.000632704 0.00061234
0.0012249 0.000632602 0.00061244
0.00122509 0.000632499 0.000612539
0.00122529 0.000632396 0.000612639
0.00122549 0.000632294 0.000612738
0.00122569 0.000632191 0.000612838
0.00122589 0.000632088 0.000612937
0.00122609 0.000631986 0.000613037
0.00122629 0.000631883 0.000613136
0.00122649 0.000631781 0.000613235
0.00122669 0.000631678 0.000613335
0.00122689 0.000631576 0.000613434
0.00122708 0.000631473 0.000613534
0.00122728 0.000631371 0.000613633
0.00122748 0.000631269 0.000613733
0.00122768 0.000631166 0.000613832
0.00122788 0.000631064 0.000613932
0.00122808 0.000630962 0.000614031
0.00122828 0.00063086 0.000614131
0.00122848 0.000630758 0.00061423
0.00122868 0.000630655 0.00061433
0.00122888 0.000630553 0.000614429
0.00122907 0.000630451 0.000614529
0.00122927 0.000630349 0.000614628
0.00122947 0.000630247 0.000614728
0.00122967 0.000630145 0.000614827
0.00122987 0.000630043 0.000614927
0.00123007 0.000629941 0.000615026
0.00123027 0.000629839 0.000615126
0.00123047 0.000629738 0.000615225
0.00123067 0.000629636 0.000615324
0.00123087 0.000629534 0.000615424
0.00123106 0.000629432 0.000615523
0.00123126 0.000629331 0.000615623
0.00123146 0.000629229 0.000615722
0.00123166 0.000629127 0.000615822
0.00123186 0.000629026 0.000615921
0.00123206 0.000628924 0.000616021
0.00123226 0.000628823 0.00061612
0.00123246 0.000628721 0.00061622
0.00123266 0.00062862 0.000616319
0.00123286 0.000628518 0.000616419
0.00123305 0.000628417 0.000616518
0.00123325 0.000628315 0.000616618
0.00123345 0.000628214 0.000616717
0.00123365 0.000628113 0.000616817
0.00123385 0.000628011 0.000616916
0.00123405 0.00062791 0.000617016
0.00123425 0.000627809 0.000617115
0.00123445 0.000627708 0.000617215
0.00123465 0.000627607 0.000617314
0.00123485 0.000627505 0.000617413
0.00123504 0.000627404 0.000617513
0.00123524 0.000627303 0.000617612
0.00123544 0.000627202 0.000617712
0.00123564 0.000627101 0.000617811
0.00123584 0.000627 0.000617911
0.00123604 0.000626899 0.00061801
0.00123624 0.000626799 0.00061811
0.00123644 0.000626698 0.000618209
0.00123664 0.000626597 0.000618309
0.00123684 0.000626496 0.000618408
0.00123703 0.000626395 0.000618508
0.00123723 0.000626295 0.000618607
0.00123743 0.000626194 0.000618707
0.00123763 0.000626093 0.000618806
0.00123783 0.000625993 0.000618906
0.00123803 0.000625892 0.000619005
0.00123823 0.000625791 0.000619105
0.00123843 0.000625691 0.000619204
0.00123863 0.00062559 0.000619304
0.00123883 0.00062549 0.000619403
0.00123902 0.000625389 0.000619503
0.00123922 0.000625289 0.000619602
0.00123942 0.000625189 0.000619701
0.00123962 0.000625088 0.000619801
0.00123982 0.000624988 0.0006199
0.00124002 0.000624888 0.00062
0.00124022 0.000624788 0.000620099
0.00124042 0.000624687 0.000620199
0.00124062 0.000624587 0.000620298
0.00124082 0.000624487 0.000620398
0.00124101 0.000624387 0.000620497
0.00124121 0.000624287 0.000620597
0.00124141 0.000624187 0.000620696
0.00124161 0.000624087 0.000620796
0.00124181 0.000623987 0.000620895
0.00124201 0.000623887 0.000620995
0.00124221 0.000623787 0.000621094
0.00124241 0.000623687 0.000621194
0.00124261 0.000623587 0.000621293
0.00124281 0.000623487 0.000621393
0.001243 0.000623387 0.000621492
0.0012432 0.000623288 0.000621592
0.0012434 0.000623188 0.000621691
0.0012436 0.000623088 0.00062179
0.0012438 0.000622989 0.00062189
0.001244 0.000622889 0.000621989
0.0012442 0.000622789 0.000622089
0.0012444 0.00062269 0.000622188
0.0012446 0.00062259 0.000622288
0.0012448 0.000622491 0.000622387
0.00124499 0.000622391 0.000622487
0.00124519 0.000622292 0.000622586
0.00124539 0.000622192 0.000622686
0.00124559 0.000622093 0.000622785
0.00124579 0.000621994 0.000622885
0.00124599 0.000621894 0.000622984
0.00124619 0.000621795 0.000623084
0.00124639 0.000621696 0.000623183
0.00124659 0.000621597 0.000623283
0.00124679 0.000621497 0.000623382
0.00124698 0.000621398 0.000623482
0.00124718 0.000621299 0.000623581
0.00124738 0.0006212 0.000623681
0.00124758 0.000621101 0.00062378
0.00124778 0.000621002 0.000623879
0.00124798 0.000620903 0.000623979
0.00124818 0.000620804 0.000624078
0.00124838 0.000620705 0.000624178
0.00124858 0.000620606 0.000624277
0.00124877 0.000620507 0.000624377
0.00124897 0.000620408 0.000624476
0.00124917 0.00062031 0.000624576
0.00124937 0.000620211 0.000624675
0.00124957 0.000620112 0.000624775
0.00124977 0.000620013 0.000624874
0.00124997 0.000619915 0.000624974
0.00125017 0.000619816 0.000625073
0.00125037 0.000619717 0.000625173
0.00125057 0.000619619 0.000625272
0.00125076 0.00061952 0.000625372
